PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,City
0.6525801885499949,1.8217259813042634,-2.0834209520059455,-1.4110776356393535,0.5836436946900121,1.387340989487191,1.0750864954550634,1.1612586293770544,-0.3224811717194436,-0.13020824657566726,Durgapur
0.521355060570604,1.862553710788716,-2.030147218767808,-1.3458374458556912,0.32802433260451197,3.0747591754749277,1.725505132529797,1.0868534527716225,-0.3440068421602296,-0.12155734452815203,Durgapur
1.0576276988789333,1.7584555361159617,-1.2547163601289266,0.22270564730675405,-0.16925698555574398,2.3840961188859207,-0.2949649860964693,-0.7437143262429413,-0.08227754026890895,0.3406870659886463,Durgapur
-0.6603376459308199,2.900554114668263,-1.1182565990317879,0.8919332217253887,0.3055565978259107,3.075272591418309,0.05913795333640709,-0.4104655744397528,0.5493699838453502,-0.07281424719123147,Durgapur
0.16651686556301598,2.7430549518886784,-1.1524963162960566,-0.1926948187909194,0.9503670596309135,4.169530598582654,0.6578571512688273,-0.3685786977064677,0.09323390894163519,-0.05852281212570882,Durgapur
0.19340705830443033,2.9309865097724406,-1.1872517926800008,-0.2337437353088958,1.028167300861505,3.162735447210571,0.27893684224885373,-0.2778962842347099,0.09253762318858334,-0.0025856872445458477,Durgapur
1.392433351141874,0.028424168303498563,-1.307191121562112,0.08116255901597126,-1.193442294641801,4.006874702147701,-0.0180756376945476,-0.4899668116243147,-0.12055112043435424,-0.9532536659410951,Durgapur
1.5081209821580452,-0.03963809018403928,-1.348414179469835,0.029922673058488208,-0.9730602693919965,2.656423451045558,-0.5408775210418341,-0.4395717588487223,-0.10158162940116869,-0.9718901276860622,Durgapur
1.4995086374684565,-0.3255765806962657,-1.2932318347342375,0.09068521771044057,-1.0345769388277541,4.0017076790281685,-0.04274537456954374,-0.5812576967118479,-0.10306157362878461,-1.0704110670106448,Durgapur
1.5863880549373712,-0.35579166235259135,-1.3453882231609644,0.033227438952501624,-0.8600290452375355,2.648096729683379,-0.5579149526327193,-0.5085535325512562,-0.08132627602252882,-1.0629868596489012,Durgapur
1.6326024276592543,-0.5772684211785049,-1.361570682251801,0.034050540112309326,-0.8052382830967091,2.6392719265229467,-0.5662332554270906,-0.5479898617374971,-0.06253106788137089,-1.114249019305322,Durgapur
-0.3034340670680538,-0.9998768970043077,-2.3553186517939437,1.21347129897153,-0.16829407372041919,6.419694243188031,1.667272145597969,-1.5938640597189073,-0.10483257750948485,-0.5733099735443503,Durgapur
-0.28435644679705235,-1.1661865318183002,-2.4169294240623564,1.2126826072453187,-0.1834263270245958,6.406268344429186,1.6689461620057897,-1.6041785379449622,-0.07961216546536554,-0.5820601018006735,Durgapur
-0.04236379665334648,-0.7155672162687218,-2.637630234441597,0.9897358523388985,0.35083811032532236,1.0123549167047712,-0.369091769037233,-1.2095461213917915,-0.03445622884470965,-0.40451195761070513,Durgapur
-0.06450859488437957,-0.7279348937716039,-2.653469564203783,1.0047942624775283,0.2860678214684191,1.3468793820354592,-0.23764488671365397,-1.2230858099458959,-0.03275534215325743,-0.39671832827741904,Durgapur
-0.08665339311541236,-0.7403025712744862,-2.66930889396597,1.0198526726161583,0.22129753261151622,1.6814038473661475,-0.10619800439007505,-1.2366254985000007,-0.031054455461805183,-0.3889246989441331,Durgapur
0.9347918748964676,-0.41798251803383063,-2.546493234544096,1.6415349960108894,-0.6202249165277615,4.256525646193732,2.4913060524627832,-0.09107199078903608,-0.05643658791021869,-0.5394929633406091,Durgapur
0.9173524116184,-0.3456361933945232,-2.6079671733828866,1.6457972868192363,-0.6904722579724591,4.253378698447845,2.5001726304145095,-0.06369999908268839,-0.05086417582183466,-0.49284619530349427,Durgapur
1.0056995392800703,0.8448916237943025,-2.5834636290307667,1.0822941064034979,-0.25743702854469186,-0.5177086580161269,0.5742350477760967,0.4107358567816572,0.17615501045335832,-0.33156636268454565,Durgapur
0.2594063713397125,2.416577005057473,-2.276704123010887,1.5395150458985578,-0.6501140702770674,-0.45658857053503077,0.24194161007854112,0.41422213775732386,0.10454407692488335,-0.023317550905620033,Durgapur
0.4227301802663569,4.616442015493499,-0.7484570627733537,1.6139754247554923,0.002772602367127803,0.13120553143370633,0.01700550941259968,0.22516799155132008,1.094815469089975,-0.27751857555903625,Durgapur
0.3718050194307997,4.931225529076805,-0.7087765885332349,1.6053850107089689,-0.0313515452542248,-0.022580327012025083,-0.038478172182948175,0.2836096646672617,1.0657974173815363,-0.21524727421151388,Durgapur
0.28980486466880334,5.19153998465394,-0.6449947636322869,1.6247952043148048,-0.13595036654696774,0.49756768431343223,0.1612716536763981,0.29403109012352363,1.0316670068578966,-0.1729470922588953,Durgapur
0.24194311736189072,5.435226760596601,-0.5657050179807722,1.620000757685475,-0.14697879316267867,0.5129697715014803,0.1645598995889795,0.3235661448939329,1.000055519456326,-0.14453614976647536,Durgapur
0.19408137005497827,5.678913536539262,-0.4864152723292571,1.615206311056145,-0.15800721977838902,0.5283718586895285,0.1678481455015609,0.3531011996643421,0.9684440320547553,-0.1161252072740556,Durgapur
0.16061902382893706,5.87718451212652,-0.4176671872310368,1.6128462479731793,-0.15694548453360932,0.5421811209863674,0.16884208371821102,0.37292566654200227,0.9410482415061621,-0.09781957226943028,Durgapur
0.1564193070637538,5.970500590813685,-0.3469342122538299,1.612629889968135,-0.11350411189468539,0.5538596434557799,0.16330351751302166,0.36763601933480133,0.9196368828999116,-0.1119685264070771,Durgapur
0.1564193070637538,5.970500590813685,-0.3469342122538299,1.612629889968135,-0.11350411189468539,0.5538596434557799,0.16330351751302166,0.36763601933480133,0.9196368828999116,-0.1119685264070771,Durgapur
0.1719568040269736,5.997735119816771,-0.35898488758424496,1.5986295861419557,-0.07826677505899009,0.21689270857018567,0.035686763785574616,0.39164614316464097,0.9221930623075117,-0.10198296670962526,Durgapur
0.1719568040269736,5.997735119816771,-0.35898488758424496,1.5986295861419557,-0.07826677505899009,0.21689270857018567,0.035686763785574616,0.39164614316464097,0.9221930623075117,-0.10198296670962526,Durgapur
0.1719568040269736,5.997735119816771,-0.35898488758424496,1.5986295861419557,-0.07826677505899009,0.21689270857018567,0.035686763785574616,0.39164614316464097,0.9221930623075117,-0.10198296670962526,Durgapur
0.1719568040269736,5.997735119816771,-0.35898488758424496,1.5986295861419557,-0.07826677505899009,0.21689270857018567,0.035686763785574616,0.39164614316464097,0.9221930623075117,-0.10198296670962526,Durgapur
0.1719568040269736,5.997735119816771,-0.35898488758424496,1.5986295861419557,-0.07826677505899009,0.21689270857018567,0.035686763785574616,0.39164614316464097,0.9221930623075117,-0.10198296670962526,Durgapur
0.1564193070637538,5.970500590813685,-0.3469342122538299,1.612629889968135,-0.11350411189468539,0.5538596434557799,0.16330351751302166,0.36763601933480133,0.9196368828999116,-0.1119685264070771,Durgapur
0.624252003605043,5.375990798564902,-0.7677603982143256,1.695200688304631,-0.1305723320779074,0.129035448969051,0.10243877532386508,-0.02130012978630546,1.337325205221266,-0.19243973440157908,Durgapur
0.6457820367126593,5.330947329201185,-0.7802986386707941,1.700267691983067,-0.11099365523051632,0.12849698738413656,0.098581493480383,-0.03499349140287648,1.3405907499440626,-0.20553061031146652,Durgapur
0.6673120698202757,5.285903859837466,-0.7928368791272621,1.7053346956615028,-0.09141497838312526,0.1279585257992221,0.09472421163690095,-0.048686853019447446,1.343856294666859,-0.21862148622135402,Durgapur
0.6966108514095027,5.254477654975292,-0.8114004572489381,1.7034015474268491,-0.0542176331178863,-0.04106340322848954,0.02705855292969534,-0.05037515272109882,1.3483999290934556,-0.22671958228251565,Durgapur
0.7103721360355094,5.1958169211100325,-0.8179133600401992,1.7154687030183744,-0.052257624688342864,0.12688160262939321,0.08700964794993675,-0.07607357625258976,1.350387384112452,-0.24480323804112905,Durgapur
0.7319021691431258,5.150773451746315,-0.8304516004966676,1.7205357066968099,-0.03267894784095192,0.12634314104447875,0.08315236610645468,-0.08976693786916072,1.3536529288352488,-0.2578941139510164,Durgapur
0.7612009507323526,5.119347246884139,-0.849015178618344,1.7186025584621565,0.004518397424286819,-0.042678787983232894,0.01548670739924909,-0.09145523757081202,1.3581965632618453,-0.26599221001217793,Durgapur
1.5490910660278647,5.143547780337536,-0.4072246775649454,0.9630253548302053,0.8477311021601287,0.38284821534093516,0.9638288980441717,1.0447939128168986,0.4952159289857717,-0.5419908355792615,Durgapur
1.560840874171582,5.1456430759177225,-0.3646897362966013,0.9638106390269374,0.8939210912609917,0.3885561137685902,0.9574118892214933,1.0293711760641369,0.4857309572219599,-0.5663359195185325,Durgapur
1.6021119265454171,5.199483976603773,-0.3450510781560451,0.9379953459539284,1.007062020349676,-0.24597316408638392,0.7085230483166655,1.0595676745880704,0.4811027263325886,-0.5717084400326446,Durgapur
3.3672500305374493,4.165255304299891,0.5697332235105226,0.10537785243998443,-0.3727545147152531,0.7165836332239548,-1.3779902249061515,1.1329864417672473,-1.512913235890907,-1.1882578504635941,Durgapur
3.3967608522059662,4.090026197381466,0.6336272563737406,0.10484992278013325,-0.28540241359455676,0.7217637625063891,-1.3899635082141613,1.0975149996003293,-1.5206931248365474,-1.2429679951061112,Durgapur
3.4262716738744845,4.01479709046304,0.6975212892369581,0.10432199312028226,-0.19805031247385982,0.7269438917888235,-1.4019367915221714,1.0620435574334108,-1.5284730137821878,-1.2976781397486288,Durgapur
3.4557824955430014,3.939567983544616,0.7614153221001758,0.10379406346043106,-0.11069821135316367,0.7321240210712576,-1.4139100748301814,1.0265721152664928,-1.5362529027278282,-1.3523882843911457,Durgapur
3.4735435090678015,3.8622435810460036,0.7827744136950496,0.10248084960384789,-0.0695360993333299,0.731596251926037,-1.419466349315513,1.0065234098523363,-1.534547819909657,-1.3827533450943925,Durgapur
3.5052882698595,3.809430254650169,0.7932878974925504,0.088567362303703,0.003339615838629328,0.42779824138378153,-1.539877702155547,1.0080838158850358,-1.5305421756246453,-1.4041314020699325,Durgapur
2.7962100503852736,2.480257913321876,-0.11019526459198929,0.22983004114790972,0.9914228812859778,0.2193418017663824,-0.05138986388405327,0.7075722347511639,-1.1645497165646068,-1.233845823705008,Durgapur
2.8148698461851684,2.3820702588823117,-0.12197676451105077,0.23439582575415532,1.0048735705805547,0.2828194813264528,-0.02931486615623868,0.6862163090179306,-1.1563579380474978,-1.2554493610104869,Durgapur
3.4432874740043538,3.157322613092039,0.3435095667888425,-1.4174003200428793,1.7786378166116892,-0.16101021496504883,0.8852348688713428,0.020857995489807477,-0.596640049599251,1.008650767001055,Durgapur
4.205100628275126,3.1700865371212017,1.9669559200619797,-1.017805269225624,1.4182547755062667,-0.3089915882736789,1.0612298805350053,-0.12528359786096271,1.2059428915552355,0.5698057723427701,Durgapur
7.937433580524181,0.5568367008599986,1.9267406581521842,-0.7379104471117305,-4.8494428579099385,1.1479790400121443,-5.05212729210009,0.9623005889425341,-3.1932348190574853,-2.471261999431448,Durgapur
0.26157051400266346,2.014083608828667,-2.2410119619925486,1.3292214821272257,-0.3414752028802046,0.2525351066065907,0.15836586786759602,-0.3395692611939596,0.22478611858575753,-0.24719391685742848,Durgapur
0.22215863210129358,1.9922810708927916,-2.3828271300390083,1.3254301611158965,-0.49520225414069347,0.23244656361163346,0.17992008382829044,-0.2889459028207836,0.25806633614176194,-0.16809967762007588,Durgapur
0.160979455007386,2.0632192815958628,-2.510450663100325,1.319873116263558,-0.6694274620628986,0.2162737280337247,0.2049226528066597,-0.22176864348034261,0.2826435392991372,-0.06939901301673466,Durgapur
0.0998002779134781,2.1341574922989346,-2.638074196161641,1.314316071411219,-0.8436526699851036,0.20010089245581594,0.22992522178502897,-0.15459138413990148,0.3072207424565123,0.02930165158660656,Durgapur
0.05795830212399773,2.149534505670397,-2.7872997121400442,1.3130231920481588,-1.0073608380994838,0.1815334706684091,0.25243187722275634,-0.09865410659742135,0.33812801735473397,0.1184311502513352,Durgapur
0.02282917659237748,2.2064549054120524,-3.0024154387431885,1.3000601582772342,-1.187336697435005,-0.1790447775680559,0.15386248656630133,-0.0018340192552189038,0.38069036206713497,0.24757917975272764,Durgapur
0.011482642226355517,3.1314819712647664,-2.445374824467591,1.5384820642611088,-1.1353051456042726,-0.19099001074704663,0.41092143376205253,0.6219697762531152,0.09358718380931454,0.28341639793195966,Durgapur
0.004053386116774528,3.1802410067956184,-2.4256484238050873,1.5379506692588976,-1.1319502449507957,-0.18722165791902187,0.4107363491580397,0.6258008688706297,0.08623266908240443,0.2862721333846588,Durgapur
-0.00337586999280618,3.2290000423264713,-2.405922023142584,1.5374192742566866,-1.1285953442973187,-0.18345330509099703,0.4105512645540267,0.6296319614881439,0.07887815435549429,0.28912786883735797,Durgapur
-0.004590127317099373,3.2886528894585574,-2.3910158926122467,1.5312877577240034,-1.1111455089095632,-0.31447172621721003,0.35931947845903495,0.6430671036375943,0.07254611139162422,0.2959778281690377,Durgapur
1.467736428674037,4.770011317836683,-0.8018712236795917,0.9279841188811891,0.48051967235313114,0.13998767693509986,0.9567657786805027,1.1630348424394221,0.6200779314441153,-0.37927054635072754,Durgapur
1.4816185485689963,4.855520993769628,-0.6753898095627976,0.9400888056621913,0.5754659431759391,0.3290874565180749,1.0045762140688637,1.1204551275654826,0.5838145413661392,-0.43299250473355977,Durgapur
1.495500668463956,4.941030669702571,-0.548908395446004,0.9521934924431934,0.6704122139987464,0.51818723610105,1.0523866494572245,1.0778754126915433,0.5475511512881635,-0.48671446311639166,Durgapur
1.5401182899133272,5.018633103609294,-0.46022939498733656,0.9438291184871377,0.8148595894216204,0.19806826052760887,0.9089570388584275,1.0674797909448488,0.5224765450484978,-0.528313817405745,Durgapur
1.5614296659178672,5.055383744011387,-0.35347438153304633,0.9564652002703508,0.9064509595909509,0.3833996872825591,0.9569525588508012,1.0210689834533955,0.4935676696974321,-0.5848915112412759,Durgapur
1.5905097904040177,5.105751648915022,-0.2527447057439636,0.9621011301404744,1.015660998178129,0.4002476465947121,0.9411397019794516,0.9866632378768613,0.4659368840501665,-0.6364764252280812,Durgapur
1.6413424106386763,5.194247894422976,-0.16888597541746186,0.9481366346539466,1.1742033083352807,-0.05465810293296678,0.746663389889676,0.9858716656621029,0.4418847495735411,-0.6740815556384537,Durgapur
1.7096639379553706,4.838621005505896,0.3934630015204518,0.5357525547381647,2.1155588096200435,-0.12381101515286198,0.6240927031549981,1.014374007903753,-0.772711641677918,-0.3993780314020639,Durgapur
3.4271015413658383,4.152232681654146,0.7380425470380216,0.09365671753985369,-0.15182397081396093,0.4676040612893575,-1.506209784337555,1.0859667124647512,-1.545496321662056,-1.2876533355427608,Durgapur
5.752632063344352,3.2208279568950515,3.0650138109275678,-1.3930428831712807,-0.13115505216811432,0.3177254204599492,0.31814092824329454,-0.4064139970308478,1.142561024248564,1.2490868071694938,Durgapur
0.10617524278909536,3.2705356247708677,-1.4860499074036757,1.649489916095374,-0.47823690115571227,2.128249732777113,1.1171932584370285,0.19322599129495202,-0.14086395379020858,-0.21911545646718456,Durgapur
1.1238970649716573,3.1870892126228774,-1.894252854952298,0.40665533405094134,0.2792284004730068,2.63944446904683,1.8881838709011087,0.6572142175468735,-0.6212087134837009,-0.5418613676383258,Durgapur
2.7768251149917917,3.0153110812349206,-0.8183035154708663,-0.2069270852664703,-0.39830814013658367,3.6610357963756237,1.1758562443593732,0.553487080804332,-0.8028670437958986,-1.2478004757730579,Durgapur
2.90150707343213,3.092293414134624,-0.9326116629342555,-0.3054510836851793,-0.14936735953655877,1.2946015281564358,0.2819689507995096,0.7103575189200603,-0.770299131791703,-1.1906663278598253,Durgapur
2.788723237079118,2.8154712090783565,-0.9225300580934271,-0.1980939321949028,-0.4655386701842631,3.810717535087451,1.24539971626904,0.539040779611194,-0.7686227071919166,-1.2439741145403294,Durgapur
0.7416098866307366,5.275478446166708,0.48605702709795856,1.571836124857634,0.22948720934434821,3.794716289746131,2.05077663165718,0.8805914892641413,0.45550500057225773,-0.69378866114595,Durgapur
0.8392434705082851,5.802981992149522,0.2706619908151028,1.4161150907839664,0.45470397717331273,0.08444364433281948,0.6701013978453052,1.2205859987732597,0.48562357141845336,-0.47448399241402145,Durgapur
1.4952748505513043,4.226784940923101,0.37324191210955354,0.684112478944756,1.5491439838934105,3.8475571767046066,2.1655366304458314,0.7604875186952064,-0.7389051565123317,-0.47474045165850975,Durgapur
1.6496739956719306,4.512888051353462,0.3963293984674752,0.5556129446121376,1.9803685920231138,0.8312220460647161,1.002178178491044,0.9445065617957492,-0.7451847888224724,-0.44312592820788393,Durgapur
1.5060891321318135,4.340340527858811,0.5850839365784939,0.6792608062538219,1.7151238448818449,3.8750604647460047,2.1444238495243915,0.7196562579122596,-0.7890381736476622,-0.5545798765353366,Durgapur
1.6421792139296558,4.658014526419709,0.5569263187420426,0.5509031990242764,2.0841511607830925,0.8534940554865986,0.9895679534636894,0.9269881829658851,-0.7868803291360483,-0.48629375030865446,Durgapur
3.2054136146696672,3.842898264562393,1.0387102948507907,0.23393193751441527,-0.4991233402387585,4.451580576430634,-0.004375408386850052,0.7960912141344603,-1.5970896619988224,-1.4506757657877425,Durgapur
3.400442965368527,3.9430239116360615,0.9478959789951925,0.11476505516531944,-0.09381973862065048,1.4196724726058025,-1.166773502374737,0.9654722145958295,-1.570923423857398,-1.420097397835372,Durgapur
3.2691848798397682,3.4712244496449265,1.1101458450783084,0.28960455316599204,-0.42850021055214543,5.464070001378451,0.35078023191376595,0.630640614630565,-1.598436953275578,-1.5992157835294905,Durgapur
1.444661959817379,1.6803824565006913,-1.5126960785388548,-0.476806755945589,0.8126605894508111,4.9062018402503185,1.8948292519447951,-0.77974386970293,-0.573563290062466,-0.3598995998589838,Durgapur
3.2492741901807762,3.0326319600324414,0.48408738795380546,-1.2858324560444614,1.3918742540205786,3.145925709313355,2.143133638152477,-0.18403870391211455,-0.6336935213107711,0.9451211253632908,Durgapur
2.956391649704475,1.0428966278559098,-1.097959144438287,0.001974443297412985,0.43577428692771475,0.021840893254253355,-0.10724298225813733,0.33064975567837257,-1.4697026014196148,-0.8672937860864076,Durgapur
1.9527720971858678,1.6578496228726212,-1.4910048138963214,0.1679634993843748,1.0215439501115864,-0.17197690859761014,0.04574882460791972,-0.391294363464599,-0.337565899113781,-0.5655118100419482,Durgapur
4.839738464724341,2.114242363980651,1.3110836086052433,-0.9546899840900196,0.2280262546141859,0.671612053690167,-0.18495691628923544,0.19374245210139462,-1.236912240695798,0.3889269929698544,Durgapur
4.85737927460274,2.025400342566698,1.325238299269818,-0.956317438236201,0.26415144416959574,0.6696644498330672,-0.1898024790902139,0.17444218836305078,-1.23271103987141,0.3600030839810461,Durgapur
4.87502008448114,1.9365583211527453,1.3393929899343926,-0.9579448923823821,0.30027663372500624,0.6677168459759677,-0.19464804189119242,0.15514192462470658,-1.228509839047022,0.3310791749922374,Durgapur
4.879694268162209,1.9634466056657187,1.4174216444262089,-0.960595741858043,0.3628603617789054,0.6769367942256538,-0.20248919240113167,0.1387251233025346,-1.245468147150785,0.2990720327060025,Durgapur
4.894904984152499,1.9117841355591045,1.4241659871588397,-0.9597247543559555,0.3890044344804236,0.6765103115761044,-0.20638231572507718,0.12473877873349493,-1.2436398889841795,0.2801833831445702,Durgapur
4.881489499477162,1.9936627102164732,1.5029829911836,-0.9645907237902595,0.427263451748625,0.6865379317761524,-0.21028563157800623,0.12282343740723708,-1.2635607188777842,0.26590385494199,Durgapur
4.892194190326177,2.0445593748342556,1.5686186775388522,-0.9780231743073531,0.5052911560172073,0.459072988008294,-0.3059878006370672,0.12728966867602085,-1.2777508447455033,0.24596688950226114,Durgapur
2.7678044596150335,2.7860909996673344,0.4984876883557997,-1.0751521196851626,2.154393727210032,0.07458089458646006,-0.09695867865598329,-0.6622474764940134,-0.5427175430001285,0.35598826373461845,Durgapur
2.7561255197003685,2.8011538170275694,0.5073928865044127,-1.0698397030209055,2.135436611424153,0.2105786572597871,-0.04510849859842413,-0.6676278653855365,-0.5463049032128203,0.3570897419188967,Durgapur
2.6391552764513877,3.069564174875529,0.8050502889163272,-0.9386336493429277,2.244431475301628,0.9482493467723029,0.0691279023186985,-1.4511476855068317,-0.3971104958540496,1.0830555769672814,Durgapur
4.011503066444814,2.5394231855240896,1.7910658346675004,-1.3214574988597,1.3230321734711599,0.4663224116707676,-1.0080094080720374,0.31640405792580906,-1.2005682479074933,0.12503976597599425,Durgapur
1.893819017720845,1.5943352623091307,-0.9137821504319661,-0.285654610876525,1.8095884893257843,-0.28704685378070327,0.5505302096549642,0.5244561610129809,-0.6858003819130053,-0.8907766193046769,Durgapur
2.522471876992583,2.103080141543849,-0.13009500698136583,-0.891049468352648,1.9602559422991674,-0.20371697573382672,0.5783403196000922,0.347408600052886,-0.2286060672495688,-0.31149035581131124,Durgapur
2.5176489937042796,2.103160709373229,-0.15176977911387426,-0.8909656074017681,1.9381408557467856,-0.20635113627551752,0.5813202712195021,0.3546227428703523,-0.2241016667504159,-0.2995503141042981,Durgapur
2.5151825521527096,2.0718377424405223,-0.17511934419674643,-0.8877939808194378,1.9138404828788662,-0.14280289855917894,0.6090200950178211,0.3528112002814374,-0.2175436136831313,-0.29470308640003473,Durgapur
2.5189311093864273,2.0514085871090506,-0.2032891794117847,-0.8902224757675793,1.9036350447452244,-0.21404143479707796,0.5856732173251612,0.36060370722445884,-0.20996308885280648,-0.28586163481679033,Durgapur
3.645554888632983,2.574859872836964,1.2061614974984245,-1.0462503364521876,1.9769432608305404,-0.12617094470029622,0.5460644898040479,0.14362424124914203,-0.727351844692325,0.8753827135851271,Durgapur
3.0663702465732103,0.42547326629861876,-1.5706389957464864,0.3933944267232115,0.3752561774974807,-0.2797706122639294,0.7959893659824684,-0.9565935955853296,-0.584523118679994,-0.04152352669530878,Durgapur
3.0990897686846473,0.3680749262416419,-1.631286942125453,0.3851639851736015,0.3968814515328864,-0.589727713671734,0.6813231382632794,-0.9420210461111029,-0.5681411617494991,-0.03360820844477897,Durgapur
3.1154009506082936,0.25572432156376845,-1.7080114187298627,0.3930702628233427,0.3598678657659438,-0.533100327679364,0.7094943062340986,-0.9501407125138134,-0.5470003410468878,-0.02819275554561196,Durgapur
3.134819631924584,0.1488206226865121,-1.7871460304003552,0.398176479707848,0.3299017473661404,-0.5438663286641127,0.7121421234594283,-0.953458354150556,-0.5253482844627564,-0.020780190706954544,Durgapur
4.117270560578895,0.5289005573470288,-0.7042671433848237,1.696152498390699,-0.9568871949823727,-0.45282769570369574,-0.055905482244445956,0.04853740475478185,-1.0579141716713305,-1.4563694639163587,Durgapur
