Invoice Date,Capacity Rating,Energy Rating,Invoice Quantity,Sales Zone,Sales Location,Sales Channel,Sales Margin,Unnamed: 0,date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,day_of_week,month,is_weekend,sales_lag_1,temp_lag_1
2023-05-28,1.5,3,15,North,DLI,General Trade,0.15,117480.0,2023-05-28,0.6666666019417539,0.7894274522719353,0.7770034494773519,0.7207377250833131,0.0,0.0,0.0,0.0,1005.5,981.1104,0.129,1.0,2.0,36.0,8.913181,13.363711,46.636536,62.744755,11.879999,1.0,0.36363636363636365,1.0,20.0,0.6666666019417539
2023-05-28,1.5,3,15,North,DLI,General Trade,0.15,117480.0,2023-05-28,0.6666666019417539,0.7894274522719353,0.7770034494773519,0.7207377250833131,0.0,0.0,0.0,0.0,1005.5,981.1104,0.129,1.0,2.0,36.0,8.913181,13.363711,46.636536,62.744755,11.879999,1.0,0.36363636363636365,1.0,15.0,0.6666666019417539
2023-05-29,1.5,3,5,North,DLI,Modern Trade,0.15,117504.0,2023-05-29,0.6262135314355796,0.8399855825163385,0.7613240418118467,0.6785199277075118,0.0,0.0,0.0,0.0,1008.4,983.8382,0.21600002000000001,0.0,11.0,50.0,9.504272,20.12461,52.695976,42.82525,10.08,0.0,0.36363636363636365,0.0,15.0,0.6666666019417539
2023-05-29,1.5,3,20,North,DLI,General Trade,0.15,117504.0,2023-05-29,0.6262135314355796,0.8399855825163385,0.7613240418118467,0.6785199277075118,0.0,0.0,0.0,0.0,1008.4,983.8382,0.21600002000000001,0.0,11.0,50.0,9.504272,20.12461,52.695976,42.82525,10.08,0.0,0.36363636363636365,0.0,5.0,0.6262135314355796
2023-05-29,1.5,3,20,North,DLI,General Trade,0.15,117504.0,2023-05-29,0.6262135314355796,0.8399855825163385,0.7613240418118467,0.6785199277075118,0.0,0.0,0.0,0.0,1008.4,983.8382,0.21600002000000001,0.0,11.0,50.0,9.504272,20.12461,52.695976,42.82525,10.08,0.0,0.36363636363636365,0.0,20.0,0.6262135314355796
2023-05-29,1.5,3,20,North,DLI,General Trade,0.15,117504.0,2023-05-29,0.6262135314355796,0.8399855825163385,0.7613240418118467,0.6785199277075118,0.0,0.0,0.0,0.0,1008.4,983.8382,0.21600002000000001,0.0,11.0,50.0,9.504272,20.12461,52.695976,42.82525,10.08,0.0,0.36363636363636365,0.0,20.0,0.6262135314355796
2023-05-29,1.5,3,20,North,DLI,General Trade,0.15,117504.0,2023-05-29,0.6262135314355796,0.8399855825163385,0.7613240418118467,0.6785199277075118,0.0,0.0,0.0,0.0,1008.4,983.8382,0.21600002000000001,0.0,11.0,50.0,9.504272,20.12461,52.695976,42.82525,10.08,0.0,0.36363636363636365,0.0,20.0,0.6262135314355796
2023-05-29,1.5,3,20,North,DLI,General Trade,0.15,117504.0,2023-05-29,0.6262135314355796,0.8399855825163385,0.7613240418118467,0.6785199277075118,0.0,0.0,0.0,0.0,1008.4,983.8382,0.21600002000000001,0.0,11.0,50.0,9.504272,20.12461,52.695976,42.82525,10.08,0.0,0.36363636363636365,0.0,20.0,0.6262135314355796
2023-05-30,1.5,3,10,North,DLI,General Trade,0.15,117528.0,2023-05-30,0.6407766044553458,0.8075871634645642,0.7595818466898954,0.6858696956737601,0.0,0.0,0.0,0.0,1008.6,984.0698,0.24,0.0,0.0,80.0,10.538843,21.829777,7.853233,13.348748,5.7599998,0.16666666666666666,0.36363636363636365,0.0,20.0,0.6262135314355796
2023-05-30,1.5,3,20,North,DLI,General Trade,0.15,117528.0,2023-05-30,0.6407766044553458,0.8075871634645642,0.7595818466898954,0.6858696956737601,0.0,0.0,0.0,0.0,1008.6,984.0698,0.24,0.0,0.0,80.0,10.538843,21.829777,7.853233,13.348748,5.7599998,0.16666666666666666,0.36363636363636365,0.0,10.0,0.6407766044553458
2023-05-30,1.5,3,20,North,DLI,General Trade,0.15,117528.0,2023-05-30,0.6407766044553458,0.8075871634645642,0.7595818466898954,0.6858696956737601,0.0,0.0,0.0,0.0,1008.6,984.0698,0.24,0.0,0.0,80.0,10.538843,21.829777,7.853233,13.348748,5.7599998,0.16666666666666666,0.36363636363636365,0.0,20.0,0.6407766044553458
2023-05-30,1.5,3,20,North,DLI,General Trade,0.15,117528.0,2023-05-30,0.6407766044553458,0.8075871634645642,0.7595818466898954,0.6858696956737601,0.0,0.0,0.0,0.0,1008.6,984.0698,0.24,0.0,0.0,80.0,10.538843,21.829777,7.853233,13.348748,5.7599998,0.16666666666666666,0.36363636363636365,0.0,20.0,0.6407766044553458
2023-05-30,1.5,3,20,North,DLI,General Trade,0.15,117528.0,2023-05-30,0.6407766044553458,0.8075871634645642,0.7595818466898954,0.6858696956737601,0.0,0.0,0.0,0.0,1008.6,984.0698,0.24,0.0,0.0,80.0,10.538843,21.829777,7.853233,13.348748,5.7599998,0.16666666666666666,0.36363636363636365,0.0,20.0,0.6407766044553458
2023-05-30,1.5,3,20,North,DLI,General Trade,0.15,117528.0,2023-05-30,0.6407766044553458,0.8075871634645642,0.7595818466898954,0.6858696956737601,0.0,0.0,0.0,0.0,1008.6,984.0698,0.24,0.0,0.0,80.0,10.538843,21.829777,7.853233,13.348748,5.7599998,0.16666666666666666,0.36363636363636365,0.0,20.0,0.6407766044553458
2023-05-30,1.5,3,20,North,DLI,General Trade,0.15,117528.0,2023-05-30,0.6407766044553458,0.8075871634645642,0.7595818466898954,0.6858696956737601,0.0,0.0,0.0,0.0,1008.6,984.0698,0.24,0.0,0.0,80.0,10.538843,21.829777,7.853233,13.348748,5.7599998,0.16666666666666666,0.36363636363636365,0.0,20.0,0.6407766044553458
2023-05-30,1.5,3,20,North,DLI,General Trade,0.15,117528.0,2023-05-30,0.6407766044553458,0.8075871634645642,0.7595818466898954,0.6858696956737601,0.0,0.0,0.0,0.0,1008.6,984.0698,0.24,0.0,0.0,80.0,10.538843,21.829777,7.853233,13.348748,5.7599998,0.16666666666666666,0.36363636363636365,0.0,20.0,0.6407766044553458
2023-05-30,1.5,3,20,North,DLI,General Trade,0.15,117528.0,2023-05-30,0.6407766044553458,0.8075871634645642,0.7595818466898954,0.6858696956737601,0.0,0.0,0.0,0.0,1008.6,984.0698,0.24,0.0,0.0,80.0,10.538843,21.829777,7.853233,13.348748,5.7599998,0.16666666666666666,0.36363636363636365,0.0,20.0,0.6407766044553458
2023-05-30,1.5,3,20,North,DLI,General Trade,0.15,117528.0,2023-05-30,0.6407766044553458,0.8075871634645642,0.7595818466898954,0.6858696956737601,0.0,0.0,0.0,0.0,1008.6,984.0698,0.24,0.0,0.0,80.0,10.538843,21.829777,7.853233,13.348748,5.7599998,0.16666666666666666,0.36363636363636365,0.0,20.0,0.6407766044553458
2023-05-30,1.5,3,20,North,DLI,General Trade,0.15,117528.0,2023-05-30,0.6407766044553458,0.8075871634645642,0.7595818466898954,0.6858696956737601,0.0,0.0,0.0,0.0,1008.6,984.0698,0.24,0.0,0.0,80.0,10.538843,21.829777,7.853233,13.348748,5.7599998,0.16666666666666666,0.36363636363636365,0.0,20.0,0.6407766044553458
2023-05-30,1.5,3,20,North,DLI,General Trade,0.15,117528.0,2023-05-30,0.6407766044553458,0.8075871634645642,0.7595818466898954,0.6858696956737601,0.0,0.0,0.0,0.0,1008.6,984.0698,0.24,0.0,0.0,80.0,10.538843,21.829777,7.853233,13.348748,5.7599998,0.16666666666666666,0.36363636363636365,0.0,20.0,0.6407766044553458
2023-05-30,1.5,3,20,North,DLI,General Trade,0.15,117528.0,2023-05-30,0.6407766044553458,0.8075871634645642,0.7595818466898954,0.6858696956737601,0.0,0.0,0.0,0.0,1008.6,984.0698,0.24,0.0,0.0,80.0,10.538843,21.829777,7.853233,13.348748,5.7599998,0.16666666666666666,0.36363636363636365,0.0,20.0,0.6407766044553458
2023-05-30,1.5,3,20,North,DLI,General Trade,0.15,117528.0,2023-05-30,0.6407766044553458,0.8075871634645642,0.7595818466898954,0.6858696956737601,0.0,0.0,0.0,0.0,1008.6,984.0698,0.24,0.0,0.0,80.0,10.538843,21.829777,7.853233,13.348748,5.7599998,0.16666666666666666,0.36363636363636365,0.0,20.0,0.6407766044553458
2023-05-30,1.5,3,20,North,DLI,General Trade,0.15,117528.0,2023-05-30,0.6407766044553458,0.8075871634645642,0.7595818466898954,0.6858696956737601,0.0,0.0,0.0,0.0,1008.6,984.0698,0.24,0.0,0.0,80.0,10.538843,21.829777,7.853233,13.348748,5.7599998,0.16666666666666666,0.36363636363636365,0.0,20.0,0.6407766044553458
2023-05-30,1.5,3,20,North,DLI,General Trade,0.15,117528.0,2023-05-30,0.6407766044553458,0.8075871634645642,0.7595818466898954,0.6858696956737601,0.0,0.0,0.0,0.0,1008.6,984.0698,0.24,0.0,0.0,80.0,10.538843,21.829777,7.853233,13.348748,5.7599998,0.16666666666666666,0.36363636363636365,0.0,20.0,0.6407766044553458
2023-05-16,1.5,3,15,North,GRN,General Trade,0.15,117192.0,2023-05-16,0.7961164275615119,0.21730811948601525,0.4651568292682926,0.695957145418144,0.0,0.0,0.0,0.0,1003.9,979.86804,0.29100000000000004,0.0,0.0,97.0,17.193533,31.875755,289.5732,288.43503,13.679999,0.16666666666666666,0.36363636363636365,0.0,60.0,0.6585759878405191
2023-05-16,1.5,3,10,North,GRN,General Trade,0.15,117192.0,2023-05-16,0.7961164275615119,0.21730811948601525,0.4651568292682926,0.695957145418144,0.0,0.0,0.0,0.0,1003.9,979.86804,0.29100000000000004,0.0,0.0,97.0,17.193533,31.875755,289.5732,288.43503,13.679999,0.16666666666666666,0.36363636363636365,0.0,15.0,0.7961164275615119
2023-05-16,1.5,3,15,North,GRN,General Trade,0.15,117192.0,2023-05-16,0.7961164275615119,0.21730811948601525,0.4651568292682926,0.695957145418144,0.0,0.0,0.0,0.0,1003.9,979.86804,0.29100000000000004,0.0,0.0,97.0,17.193533,31.875755,289.5732,288.43503,13.679999,0.16666666666666666,0.36363636363636365,0.0,10.0,0.7961164275615119
2023-05-16,1.5,3,15,North,GRN,General Trade,0.15,117192.0,2023-05-16,0.7961164275615119,0.21730811948601525,0.4651568292682926,0.695957145418144,0.0,0.0,0.0,0.0,1003.9,979.86804,0.29100000000000004,0.0,0.0,97.0,17.193533,31.875755,289.5732,288.43503,13.679999,0.16666666666666666,0.36363636363636365,0.0,15.0,0.7961164275615119
2023-05-16,1.5,3,10,North,GRN,General Trade,0.15,117192.0,2023-05-16,0.7961164275615119,0.21730811948601525,0.4651568292682926,0.695957145418144,0.0,0.0,0.0,0.0,1003.9,979.86804,0.29100000000000004,0.0,0.0,97.0,17.193533,31.875755,289.5732,288.43503,13.679999,0.16666666666666666,0.36363636363636365,0.0,15.0,0.7961164275615119
2023-05-17,1.5,3,10,North,GRN,General Trade,0.15,117216.0,2023-05-17,0.7702264300751038,0.22371651187439978,0.4477352264808362,0.7000819171439204,0.0,0.0,0.0,0.0,1003.3,979.21924,0.018000001,0.0,3.0,0.0,9.585739,24.821732,325.71307,340.5138,11.879999,0.3333333333333333,0.36363636363636365,0.0,10.0,0.7961164275615119
2023-05-18,1.5,3,10,North,GRN,General Trade,0.15,117240.0,2023-05-18,0.6747572160429888,0.5291115263005897,0.6236933449477352,0.6339491053324342,0.0,0.0,0.0,0.0,1010.2,985.71655,0.30000002,0.0,0.0,100.0,18.64369,30.49818,349.99207,352.53952,14.4,0.5,0.36363636363636365,0.0,10.0,0.7702264300751038
2023-05-18,1.5,3,30,North,GRN,General Trade,0.15,117240.0,2023-05-18,0.6747572160429888,0.5291115263005897,0.6236933449477352,0.6339491053324342,0.0,0.0,0.0,0.0,1010.2,985.71655,0.30000002,0.0,0.0,100.0,18.64369,30.49818,349.99207,352.53952,14.4,0.5,0.36363636363636365,0.0,10.0,0.6747572160429888
2023-05-18,1.5,3,10,North,GRN,General Trade,0.15,117240.0,2023-05-18,0.6747572160429888,0.5291115263005897,0.6236933449477352,0.6339491053324342,0.0,0.0,0.0,0.0,1010.2,985.71655,0.30000002,0.0,0.0,100.0,18.64369,30.49818,349.99207,352.53952,14.4,0.5,0.36363636363636365,0.0,30.0,0.6747572160429888
2023-05-20,1.5,3,10,North,GRN,Modern Trade,0.15,117288.0,2023-05-20,0.6763753065007794,0.47680637065718706,0.5871080487804878,0.6598171458596475,0.0,0.0,0.0,0.0,1003.9,979.57324,0.0,0.0,0.0,0.0,9.511088,11.252519,240.5242,277.3523,12.599999,0.8333333333333333,0.36363636363636365,1.0,10.0,0.6747572160429888
2023-05-20,1.5,3,25,North,GRN,General Trade,0.15,117288.0,2023-05-20,0.6763753065007794,0.47680637065718706,0.5871080487804878,0.6598171458596475,0.0,0.0,0.0,0.0,1003.9,979.57324,0.0,0.0,0.0,0.0,9.511088,11.252519,240.5242,277.3523,12.599999,0.8333333333333333,0.36363636363636365,1.0,10.0,0.6763753065007794
2023-05-20,1.5,3,5,North,GRN,General Trade,0.15,117288.0,2023-05-20,0.6763753065007794,0.47680637065718706,0.5871080487804878,0.6598171458596475,0.0,0.0,0.0,0.0,1003.9,979.57324,0.0,0.0,0.0,0.0,9.511088,11.252519,240.5242,277.3523,12.599999,0.8333333333333333,0.36363636363636365,1.0,25.0,0.6763753065007794
2023-05-22,1.5,3,10,North,GRN,General Trade,0.15,117336.0,2023-05-22,0.9660193236874444,0.057151554468910015,0.39895470383275256,0.8055735071547728,0.0,0.0,0.0,0.0,1003.3,979.68835,0.003,0.0,0.0,1.0,21.316135,38.687855,274.8439,275.33914,26.28,0.0,0.36363636363636365,0.0,5.0,0.6763753065007794
2023-05-22,1.5,3,10,North,GRN,Modern Trade,0.15,117336.0,2023-05-22,0.9660193236874444,0.057151554468910015,0.39895470383275256,0.8055735071547728,0.0,0.0,0.0,0.0,1003.3,979.68835,0.003,0.0,0.0,1.0,21.316135,38.687855,274.8439,275.33914,26.28,0.0,0.36363636363636365,0.0,10.0,0.9660193236874444
2023-05-22,1.5,3,5,North,GRN,Modern Trade,0.15,117336.0,2023-05-22,0.9660193236874444,0.057151554468910015,0.39895470383275256,0.8055735071547728,0.0,0.0,0.0,0.0,1003.3,979.68835,0.003,0.0,0.0,1.0,21.316135,38.687855,274.8439,275.33914,26.28,0.0,0.36363636363636365,0.0,10.0,0.9660193236874444
2023-05-23,1.5,3,5,North,GRN,General Trade,0.15,117360.0,2023-05-23,0.9417474813837396,0.08514076324606312,0.4233449477351916,0.7849738460239101,0.0,0.0,0.0,0.0,1004.6,980.9003,0.081,0.0,7.0,13.0,22.81957,42.206066,276.3401,278.33734,28.44,0.16666666666666666,0.36363636363636365,0.0,5.0,0.9660193236874444
2023-05-23,1.5,3,10,North,GRN,General Trade,0.15,117360.0,2023-05-23,0.9417474813837396,0.08514076324606312,0.4233449477351916,0.7849738460239101,0.0,0.0,0.0,0.0,1004.6,980.9003,0.081,0.0,7.0,13.0,22.81957,42.206066,276.3401,278.33734,28.44,0.16666666666666666,0.36363636363636365,0.0,5.0,0.9417474813837396
2023-05-23,1.5,3,4,North,GRN,General Trade,0.15,117360.0,2023-05-23,0.9417474813837396,0.08514076324606312,0.4233449477351916,0.7849738460239101,0.0,0.0,0.0,0.0,1004.6,980.9003,0.081,0.0,7.0,13.0,22.81957,42.206066,276.3401,278.33734,28.44,0.16666666666666666,0.36363636363636365,0.0,10.0,0.9417474813837396
2023-05-24,1.5,3,10,North,GRN,General Trade,0.15,117384.0,2023-05-24,0.7864076582775736,0.4274628686364758,0.658536550522648,0.7643456270005017,0.0,0.0,0.0,0.0,1004.8,980.7227,0.282,0.0,0.0,94.0,11.966953,23.803596,353.08887,356.53183,8.28,0.3333333333333333,0.36363636363636365,0.0,4.0,0.9417474813837396
2023-05-24,1.5,3,10,North,GRN,General Trade,0.15,117384.0,2023-05-24,0.7864076582775736,0.4274628686364758,0.658536550522648,0.7643456270005017,0.0,0.0,0.0,0.0,1004.8,980.7227,0.282,0.0,0.0,94.0,11.966953,23.803596,353.08887,356.53183,8.28,0.3333333333333333,0.36363636363636365,0.0,10.0,0.7864076582775736
2023-05-24,1.5,3,20,North,GRN,General Trade,0.15,117384.0,2023-05-24,0.7864076582775736,0.4274628686364758,0.658536550522648,0.7643456270005017,0.0,0.0,0.0,0.0,1004.8,980.7227,0.282,0.0,0.0,94.0,11.966953,23.803596,353.08887,356.53183,8.28,0.3333333333333333,0.36363636363636365,0.0,10.0,0.7864076582775736
2023-05-26,1.5,3,10,North,GRN,General Trade,0.15,117432.0,2023-05-26,0.62783162189337,0.8070523534253586,0.7456445644599303,0.6983951711946674,0.0,0.0,0.0,0.0,1005.2,980.72015,0.30000002,0.0,0.0,100.0,3.219938,5.991594,116.56499,147.26479,10.440001,0.6666666666666666,0.36363636363636365,0.0,20.0,0.7864076582775736
2023-05-28,1.5,3,4,North,GRN,Modern Trade,0.15,117480.0,2023-05-28,0.6666666019417539,0.7894274522719353,0.7770034494773519,0.7207377250833131,0.0,0.0,0.0,0.0,1005.5,981.1104,0.129,1.0,2.0,36.0,8.913181,13.363711,46.636536,62.744755,11.879999,1.0,0.36363636363636365,1.0,10.0,0.62783162189337
2023-05-28,1.5,3,5,North,GRN,General Trade,0.15,117480.0,2023-05-28,0.6666666019417539,0.7894274522719353,0.7770034494773519,0.7207377250833131,0.0,0.0,0.0,0.0,1005.5,981.1104,0.129,1.0,2.0,36.0,8.913181,13.363711,46.636536,62.744755,11.879999,1.0,0.36363636363636365,1.0,4.0,0.6666666019417539
2023-05-28,1.5,3,5,North,GRN,General Trade,0.15,117480.0,2023-05-28,0.6666666019417539,0.7894274522719353,0.7770034494773519,0.7207377250833131,0.0,0.0,0.0,0.0,1005.5,981.1104,0.129,1.0,2.0,36.0,8.913181,13.363711,46.636536,62.744755,11.879999,1.0,0.36363636363636365,1.0,5.0,0.6666666019417539
2023-05-28,1.5,3,25,North,GRN,General Trade,0.15,117480.0,2023-05-28,0.6666666019417539,0.7894274522719353,0.7770034494773519,0.7207377250833131,0.0,0.0,0.0,0.0,1005.5,981.1104,0.129,1.0,2.0,36.0,8.913181,13.363711,46.636536,62.744755,11.879999,1.0,0.36363636363636365,1.0,5.0,0.6666666019417539
2023-05-28,1.5,3,5,North,GRN,General Trade,0.15,117480.0,2023-05-28,0.6666666019417539,0.7894274522719353,0.7770034494773519,0.7207377250833131,0.0,0.0,0.0,0.0,1005.5,981.1104,0.129,1.0,2.0,36.0,8.913181,13.363711,46.636536,62.744755,11.879999,1.0,0.36363636363636365,1.0,25.0,0.6666666019417539
2023-05-28,1.5,3,10,North,GRN,Modern Trade,0.15,117480.0,2023-05-28,0.6666666019417539,0.7894274522719353,0.7770034494773519,0.7207377250833131,0.0,0.0,0.0,0.0,1005.5,981.1104,0.129,1.0,2.0,36.0,8.913181,13.363711,46.636536,62.744755,11.879999,1.0,0.36363636363636365,1.0,5.0,0.6666666019417539
2023-05-30,1.5,3,25,North,GRN,General Trade,0.15,117528.0,2023-05-30,0.6407766044553458,0.8075871634645642,0.7595818466898954,0.6858696956737601,0.0,0.0,0.0,0.0,1008.6,984.0698,0.24,0.0,0.0,80.0,10.538843,21.829777,7.853233,13.348748,5.7599998,0.16666666666666666,0.36363636363636365,0.0,10.0,0.6666666019417539
2023-05-30,1.5,3,25,North,GRN,General Trade,0.15,117528.0,2023-05-30,0.6407766044553458,0.8075871634645642,0.7595818466898954,0.6858696956737601,0.0,0.0,0.0,0.0,1008.6,984.0698,0.24,0.0,0.0,80.0,10.538843,21.829777,7.853233,13.348748,5.7599998,0.16666666666666666,0.36363636363636365,0.0,25.0,0.6407766044553458
2023-05-30,1.5,3,15,North,GRN,General Trade,0.15,117528.0,2023-05-30,0.6407766044553458,0.8075871634645642,0.7595818466898954,0.6858696956737601,0.0,0.0,0.0,0.0,1008.6,984.0698,0.24,0.0,0.0,80.0,10.538843,21.829777,7.853233,13.348748,5.7599998,0.16666666666666666,0.36363636363636365,0.0,25.0,0.6407766044553458
2023-05-30,1.5,3,28,North,GRN,General Trade,0.15,117528.0,2023-05-30,0.6407766044553458,0.8075871634645642,0.7595818466898954,0.6858696956737601,0.0,0.0,0.0,0.0,1008.6,984.0698,0.24,0.0,0.0,80.0,10.538843,21.829777,7.853233,13.348748,5.7599998,0.16666666666666666,0.36363636363636365,0.0,15.0,0.6407766044553458
2023-05-30,1.5,3,5,North,GRN,Modern Trade,0.15,117528.0,2023-05-30,0.6407766044553458,0.8075871634645642,0.7595818466898954,0.6858696956737601,0.0,0.0,0.0,0.0,1008.6,984.0698,0.24,0.0,0.0,80.0,10.538843,21.829777,7.853233,13.348748,5.7599998,0.16666666666666666,0.36363636363636365,0.0,28.0,0.6407766044553458
2023-05-22,1.5,3,2,North,JPR,General Trade,0.15,117336.0,2023-05-22,0.9660193236874444,0.057151554468910015,0.39895470383275256,0.8055735071547728,0.0,0.0,0.0,0.0,1003.3,979.68835,0.003,0.0,0.0,1.0,21.316135,38.687855,274.8439,275.33914,26.28,0.0,0.36363636363636365,0.0,5.0,0.6294497770760735
2023-05-23,1.5,3,2,North,JPR,Modern Trade,0.15,117360.0,2023-05-23,0.9417474813837396,0.08514076324606312,0.4233449477351916,0.7849738460239101,0.0,0.0,0.0,0.0,1004.6,980.9003,0.081,0.0,7.0,13.0,22.81957,42.206066,276.3401,278.33734,28.44,0.16666666666666666,0.36363636363636365,0.0,2.0,0.9660193236874444
2023-05-23,1.5,3,2,North,JPR,Modern Trade,0.15,117360.0,2023-05-23,0.9417474813837396,0.08514076324606312,0.4233449477351916,0.7849738460239101,0.0,0.0,0.0,0.0,1004.6,980.9003,0.081,0.0,7.0,13.0,22.81957,42.206066,276.3401,278.33734,28.44,0.16666666666666666,0.36363636363636365,0.0,2.0,0.9417474813837396
2023-05-23,1.5,3,4,North,JPR,Modern Trade,0.15,117360.0,2023-05-23,0.9417474813837396,0.08514076324606312,0.4233449477351916,0.7849738460239101,0.0,0.0,0.0,0.0,1004.6,980.9003,0.081,0.0,7.0,13.0,22.81957,42.206066,276.3401,278.33734,28.44,0.16666666666666666,0.36363636363636365,0.0,2.0,0.9417474813837396
2023-05-23,1.5,3,2,North,JPR,Modern Trade,0.15,117360.0,2023-05-23,0.9417474813837396,0.08514076324606312,0.4233449477351916,0.7849738460239101,0.0,0.0,0.0,0.0,1004.6,980.9003,0.081,0.0,7.0,13.0,22.81957,42.206066,276.3401,278.33734,28.44,0.16666666666666666,0.36363636363636365,0.0,4.0,0.9417474813837396
2023-05-23,1.5,3,5,North,JPR,General Trade,0.15,117360.0,2023-05-23,0.9417474813837396,0.08514076324606312,0.4233449477351916,0.7849738460239101,0.0,0.0,0.0,0.0,1004.6,980.9003,0.081,0.0,7.0,13.0,22.81957,42.206066,276.3401,278.33734,28.44,0.16666666666666666,0.36363636363636365,0.0,2.0,0.9417474813837396
2023-05-23,1.5,3,4,North,JPR,General Trade,0.15,117360.0,2023-05-23,0.9417474813837396,0.08514076324606312,0.4233449477351916,0.7849738460239101,0.0,0.0,0.0,0.0,1004.6,980.9003,0.081,0.0,7.0,13.0,22.81957,42.206066,276.3401,278.33734,28.44,0.16666666666666666,0.36363636363636365,0.0,5.0,0.9417474813837396
2023-05-23,1.5,3,5,North,JPR,General Trade,0.15,117360.0,2023-05-23,0.9417474813837396,0.08514076324606312,0.4233449477351916,0.7849738460239101,0.0,0.0,0.0,0.0,1004.6,980.9003,0.081,0.0,7.0,13.0,22.81957,42.206066,276.3401,278.33734,28.44,0.16666666666666666,0.36363636363636365,0.0,4.0,0.9417474813837396
2023-05-23,1.5,3,3,North,JPR,Modern Trade,0.15,117360.0,2023-05-23,0.9417474813837396,0.08514076324606312,0.4233449477351916,0.7849738460239101,0.0,0.0,0.0,0.0,1004.6,980.9003,0.081,0.0,7.0,13.0,22.81957,42.206066,276.3401,278.33734,28.44,0.16666666666666666,0.36363636363636365,0.0,5.0,0.9417474813837396
2023-05-23,1.5,3,4,North,JPR,General Trade,0.15,117360.0,2023-05-23,0.9417474813837396,0.08514076324606312,0.4233449477351916,0.7849738460239101,0.0,0.0,0.0,0.0,1004.6,980.9003,0.081,0.0,7.0,13.0,22.81957,42.206066,276.3401,278.33734,28.44,0.16666666666666666,0.36363636363636365,0.0,3.0,0.9417474813837396
2023-05-23,1.5,3,2,North,JPR,Modern Trade,0.15,117360.0,2023-05-23,0.9417474813837396,0.08514076324606312,0.4233449477351916,0.7849738460239101,0.0,0.0,0.0,0.0,1004.6,980.9003,0.081,0.0,7.0,13.0,22.81957,42.206066,276.3401,278.33734,28.44,0.16666666666666666,0.36363636363636365,0.0,4.0,0.9417474813837396
2023-05-23,1.5,3,1,North,JPR,Modern Trade,0.15,117360.0,2023-05-23,0.9417474813837396,0.08514076324606312,0.4233449477351916,0.7849738460239101,0.0,0.0,0.0,0.0,1004.6,980.9003,0.081,0.0,7.0,13.0,22.81957,42.206066,276.3401,278.33734,28.44,0.16666666666666666,0.36363636363636365,0.0,2.0,0.9417474813837396
2023-05-23,1.5,3,3,North,JPR,General Trade,0.15,117360.0,2023-05-23,0.9417474813837396,0.08514076324606312,0.4233449477351916,0.7849738460239101,0.0,0.0,0.0,0.0,1004.6,980.9003,0.081,0.0,7.0,13.0,22.81957,42.206066,276.3401,278.33734,28.44,0.16666666666666666,0.36363636363636365,0.0,1.0,0.9417474813837396
2023-05-23,1.5,3,2,North,JPR,General Trade,0.15,117360.0,2023-05-23,0.9417474813837396,0.08514076324606312,0.4233449477351916,0.7849738460239101,0.0,0.0,0.0,0.0,1004.6,980.9003,0.081,0.0,7.0,13.0,22.81957,42.206066,276.3401,278.33734,28.44,0.16666666666666666,0.36363636363636365,0.0,3.0,0.9417474813837396
2023-05-23,1.5,3,5,North,JPR,General Trade,0.15,117360.0,2023-05-23,0.9417474813837396,0.08514076324606312,0.4233449477351916,0.7849738460239101,0.0,0.0,0.0,0.0,1004.6,980.9003,0.081,0.0,7.0,13.0,22.81957,42.206066,276.3401,278.33734,28.44,0.16666666666666666,0.36363636363636365,0.0,2.0,0.9417474813837396
2023-05-23,1.5,3,8,North,JPR,General Trade,0.15,117360.0,2023-05-23,0.9417474813837396,0.08514076324606312,0.4233449477351916,0.7849738460239101,0.0,0.0,0.0,0.0,1004.6,980.9003,0.081,0.0,7.0,13.0,22.81957,42.206066,276.3401,278.33734,28.44,0.16666666666666666,0.36363636363636365,0.0,5.0,0.9417474813837396
2023-05-23,1.5,3,5,North,JPR,General Trade,0.15,117360.0,2023-05-23,0.9417474813837396,0.08514076324606312,0.4233449477351916,0.7849738460239101,0.0,0.0,0.0,0.0,1004.6,980.9003,0.081,0.0,7.0,13.0,22.81957,42.206066,276.3401,278.33734,28.44,0.16666666666666666,0.36363636363636365,0.0,8.0,0.9417474813837396
2023-05-23,1.5,3,6,North,JPR,General Trade,0.15,117360.0,2023-05-23,0.9417474813837396,0.08514076324606312,0.4233449477351916,0.7849738460239101,0.0,0.0,0.0,0.0,1004.6,980.9003,0.081,0.0,7.0,13.0,22.81957,42.206066,276.3401,278.33734,28.44,0.16666666666666666,0.36363636363636365,0.0,5.0,0.9417474813837396
2023-05-24,1.5,3,5,North,JPR,General Trade,0.15,117384.0,2023-05-24,0.7864076582775736,0.4274628686364758,0.658536550522648,0.7643456270005017,0.0,0.0,0.0,0.0,1004.8,980.7227,0.282,0.0,0.0,94.0,11.966953,23.803596,353.08887,356.53183,8.28,0.3333333333333333,0.36363636363636365,0.0,6.0,0.9417474813837396
